Content Manifest for Depot 323911

Manifest ID / date     : 8103081664213196866 / 2016-02-02 01:35:19
Total number of files  : 6473
Total number of chunks : 10357
Total bytes on disk    : 4746202555
Total bytes compressed : 1985737152

          Size Chunks File SHA                                 Flags Name
          6488      1 46CF67C6F85CA32180388EF9CD17CAFABD7D9A26     0 vr\models\foliage\materials\mohonia_01.vmat_c
          5104      1 C7A1B45A4D89A141170F16666823A6A970170B17     0 vr\models\foliage\materials\nandina_bark_01.vmat_c
        700844      1 69C2D50E7095DC5CF332A140C18589D87F3567BD     0 vr\models\foliage\materials\nandina_bark_01_color_psd_50812bde.vtex_c
          5464      1 8C7D9B1BD967A85F98F1CA1EA6A8E77FF8CF888A     0 vr\models\foliage\materials\nandina_leaf_01.vmat_c
       5594484      6 2806CA6C071F8F29086FD124EC45E00DE0BB7EA3     0 vr\models\foliage\materials\nandina_leaf_01_color_psd_4c44d8c3.vtex_c
          6120      1 786A531688B18442CB2882F581DCB8BE9FBF8FBB     0 vr\models\foliage\materials\pine_bark_01.vmat_c
       1399876      2 0254DDFAB75C26F30F8840DD02EF105CCC9BADCF     0 vr\models\foliage\materials\pine_bark_01_color_psd_bce4c1fb.vtex_c
       2798324      3 524FA6516DDC1DC623667168931933FCE4B2299B     0 vr\models\foliage\materials\pine_bark_01_normal_psd_90f90339.vtex_c
          6376      1 FC5D23863B1CA96CD6FCF2D3CC903E11DC49493F     0 vr\models\foliage\materials\pine_branch_01.vmat_c
       5594484      6 0E9444528252B7963745DEE57161D689417930BE     0 vr\models\foliage\materials\pine_branch_01_color_psd_c08ff7b0.vtex_c
       5594292      6 975DC6D3C025C94C42160EF5549EC07924F43605     0 vr\models\foliage\materials\pine_branch_01_normal_psd_a1f91a3b.vtex_c
          6184      1 3B868FB917D788A9B2D6DF7DEB4CE144C2B5F45E     0 vr\models\foliage\materials\stems.vmat_c
       5594404      6 DE350F1F9FF01947C60721C36D62CF7B0F004296     0 vr\models\foliage\materials\stems_color_psd_4319f5bc.vtex_c
       5594260      6 17EB6C4CE507AB30CF4DCBADA28EFDB9C5451484     0 vr\models\foliage\materials\stems_normal_psd_88aeac8c.vtex_c
          5944      1 D38A62497B1719E3CFB8F18AE51047ADA5898445     0 vr\models\foliage\materials\thorn_bush_01.vmat_c
          6408      1 4F4511294341FD4BF991E5487D75CC5EAA82C867     0 vr\models\foliage\materials\vine_maple.vmat_c
       5594324      6 B85F1B4BB73B110B371401870B86C96135CDC015     0 vr\models\foliage\materials\vine_maple_branch_01_normal_psd_5cf02d48.vtex_c
       5594452      6 1D9E18C1ACDF95EE5EC0AA5530BFBB695098681E     0 vr\models\foliage\materials\vine_maple_color_psd_1cd28b61.vtex_c
          5792      1 6F79E7D4BAD61E3B2D8482E6BBF992835DCFB3CC     0 vr\models\foliage\materials\weed_detail_001.vmat_c
       1400276      2 69414389BF0C61231F7BFA047DEBB88F1C3826C6     0 vr\models\foliage\materials\weed_detail_001_color_psd_fdecf25e.vtex_c
          1668      1 E9744CBC6BFC816A975A6880BF7FB2EA92C4B168     0 vr\models\foliage\materials\weed_detail_001_vmat_g_tnormal_5a28bd86.vtex_c
          6392      1 7CD2338B3DCAF136939504C666094AD8C360D9F6     0 vr\models\foliage\materials\wild_rose_01.vmat_c
       5594468      6 1C76848B077C1717F6B39D659E680E4640B8B849     0 vr\models\foliage\materials\wild_rose_01_color_psd_89768a2c.vtex_c
       5594292      6 1EE8C5741DDCEC24E4929863B93D182318F3C019     0 vr\models\foliage\materials\wild_rose_01_normal_psd_7a30a924.vtex_c
          6512      1 5DADBBFFF1C7B6BAA2BF9B543DC6B963962F3F61     0 vr\models\foliage\materials\wood_fern_01.vmat_c
       5594468      6 B297E53AFF30092345C39B5056DE380B0487F639     0 vr\models\foliage\materials\wood_fern_01_color_psd_bd3b6286.vtex_c
       5594580      6 67F3DD76FCBCDCF78B05648821CADC3E9094C10E     0 vr\models\foliage\materials\wood_fern_01_normal_psd_54972818.vtex_c
          3868      1 55A43361A84970A0BE7CAC3EB54C22BE9F44008A     0 vr\models\foliage\nandina_japonica_01.vmdl_c
         29295      1 6DA13FDE9A4E0EB00893FACACA60E171FCE9CCCB     0 vr\models\foliage\nandina_japonica_01.vmesh_c
         20296      1 5982582BB87E773D435DF24B567DFDBD8974B443     0 vr\models\foliage\nandina_japonica_01.vphys_c
          3804      1 19BF9D7E883084AB828C1FC08F978B56D1A54AEE     0 vr\models\foliage\wood_fern_01.vmdl_c
          7160      1 5839BEDBE19155A9D63E3F4B76FA824A1E926CBE     0 vr\models\foliage\wood_fern_01.vmesh_c
         19612      1 5CF7CB3DEF7C44E847725E1036458AFA4AA4DE77     0 vr\models\foliage\wood_fern_01.vphys_c
          3804      1 7A78979FE65AB1B9FFA643474261BF87F188C918     0 vr\models\foliage\wood_fern_02.vmdl_c
         11480      1 0B5979232914C1C93BB7DB89159938DBBEC335DE     0 vr\models\foliage\wood_fern_02.vmesh_c
         19892      1 E2EF34B2C4B71C40D0E05F3FB847B0B82246ABE2     0 vr\models\foliage\wood_fern_02.vphys_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\glados
             0      0 0000000000000000000000000000000000000000    64 vr\models\glados\574f750c
         54628      1 3EF669437F90D0B8AFDCFC9B66270EA794D64804     0 vr\models\glados\574f750c\glados_face_reveal.vanim_c
         20304      1 5FAFE1B50077CD1DDC3AFA77F3F1820EEC8EC080     0 vr\models\glados\574f750c_glados_model.vagrp_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\glados\a110c62f
        341542      1 13588CCF07FAAAC07296735E9956E12C065597D6     0 vr\models\glados\a110c62f\glados_aperture_spectacle.vanim_c
        162090      1 65D73167270C6D6A4996837F27DD7A802D008E6B     0 vr\models\glados\a110c62f\glados_congratulations.vanim_c
         99694      1 0F36ED119FE316FCB6D1370D5857E7FA3E902255     0 vr\models\glados\a110c62f\glados_dont_listen_to_him.vanim_c
         13774      1 32F905C6C2155E33A15B18267C26D5F1C7904706     0 vr\models\glados\a110c62f\glados_lookat.vanim_c
         89242      1 EB49170571C4E877142776B6E1CD22947DB500DC     0 vr\models\glados\a110c62f\glados_oh_its_you.vanim_c
         11328      1 C805E6F059B19293E08C7403E07AE0DF68106354     0 vr\models\glados\a110c62f_glados_model_v2.vagrp_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\glados\b581c8ad
        286536      1 C86D66BA090DD7E65C15A7B86C83C37C11574E88     0 vr\models\glados\b581c8ad\glados_aperture_spectacle.vanim_c
          9872      1 3F38EEBDBDE5B1EACCF50F4F47641D4A16665946     0 vr\models\glados\b581c8ad_glados_model_aim.vagrp_c
          3544      1 945CA8AA3843AA0A1C4107CB0D19EF68E6049F76     0 vr\models\glados\c9ae166f_glados_bonemergetest.vagrp_c
          3628      1 8FF0FB41AD8349E24BD10DF95E45A4AE3733CF66     0 vr\models\glados\gladios_base.vmdl_c
        658198      1 8281B2A71C5E107D786869633FB4EF5FACB976CB     0 vr\models\glados\gladios_base.vmesh_c
          3920      1 659A27F150D7CCEB2E922673DC5D325BACD64E7E     0 vr\models\glados\glados_bonemergetest.vmdl_c
          3210      1 4F14916DDDB5D896C53DEED3BFE107CA098CB96E     0 vr\models\glados\glados_bonemergetest.vmesh_c
          6808      1 77EAEF66B6BE1BD25109B6014A354A2009E9986F     0 vr\models\glados\glados_cables.vmat_c
        700828      1 B6BC5C09C5DB128068463229EA86D5890AF80F28     0 vr\models\glados\glados_cables_cable_selfillum_psd_f85d50bd.vtex_c
       1400084      2 2DE6C41392C896CCBC889A3D50A02BD898D58340     0 vr\models\glados\glados_cables_color_psd_b2a0796.vtex_c
          1620      1 F4B00BB3B8276F9B7239F6B380F3F1B9EADE2E71     0 vr\models\glados\glados_cables_vmat_g_tnormal_217ffafe.vtex_c
          6792      1 8922E7B99A3386CB99411DFEF923214D124BA2A4     0 vr\models\glados\glados_chest.vmat_c
       1400068      2 F9BA2CA39969072FD60D6E61C824A0362850085C     0 vr\models\glados\glados_chest_color_psd_9cfe4369.vtex_c
       1399844      2 B13CDF753D16D89D59F84D914F59D9549583CBAF     0 vr\models\glados\glados_chest_gloss_psd_fcf9f259.vtex_c
          6696      1 AFA023B52C2FF8B2A7610363CDAFD31054FDAAD5     0 vr\models\glados\glados_eye.vmat_c
      11186540     11 9F068988F6CD475F09938E727CC1997F95B76973     0 vr\models\glados\glados_eye_color_psd_8ecedf5a.vtex_c
        700796      1 04E975CE4B8E7DE939215B4E6440141482CF8F4F     0 vr\models\glados\glados_eye_selfillum_psd_d0441631.vtex_c
        132900      1 AAEC759B64A8BB95BF9A3CE61F758DBC7F4065E8     0 vr\models\glados\glados_eye_single_color.vtex_c
          6760      1 AFE00B7B5C4B70DCC586B81D61184455255C02D1     0 vr\models\glados\glados_head.vmat_c
      22371588     22 9874849DE74DB8D985B4DBBDFDBC5091AADA977D     0 vr\models\glados\glados_head_color_psd_232cbb00.vtex_c
      22371364     22 D06FDCE16D2B9647A614D1423D80ED7830CCA4C2     0 vr\models\glados\glados_head_gloss_psd_aa4ddf49.vtex_c
          6760      1 AA18BD6F96192602759324CB1FDC5DA728075FB7     0 vr\models\glados\glados_hips.vmat_c
       1400068      2 8479054C97F29CA7583F9E213610F6E13958C812     0 vr\models\glados\glados_hips_color_psd_4c75d003.vtex_c
       1399844      2 C09181E52F6DA697755D67C4B674833836B1AC37     0 vr\models\glados\glados_hips_gloss_psd_9d415872.vtex_c
         11248      1 58718887C1313832B23FDA176EDB10E2FB19F8EF     0 vr\models\glados\glados_model.vmdl_c
       1027308      1 0690C6372B2D80A9AAC268BD7E0072C8D7B6F792     0 vr\models\glados\glados_model.vmesh_c
          7028      1 DCF201BF4F914B46AAF0B97F2A67FE4DC192600D     0 vr\models\glados\glados_model_aim.vmdl_c
       6060237      6 8E5582097C2378C5F60807EB210DEC890729731C     0 vr\models\glados\glados_model_aim.vmesh_c
          7416      1 43D03FE2FF6E17AF3FDAD5DCF7A5C10DB6E1F387     0 vr\models\glados\glados_model_v2.vmdl_c
       6056316      6 3D9390C59A03505B7C329A82ACA08B3584892E22     0 vr\models\glados\glados_model_v2.vmesh_c
          6648      1 16ECD924BDE98C467B9E6A067DB3136D07710155     0 vr\models\glados\glados_red_light.vmat_c
          4476      1 FAEDCA4D144F79E81B02D1F87F337859730BB119     0 vr\models\glados\glados_red_light_color_psd_560abf1e.vtex_c
        176492      1 5D2DA1AEDE06F5502F0691695CEE08E654F6C82D     0 vr\models\glados\glados_selfillum_tga_713f6bf1.vtex_c
          5608      1 269C7345EAE75020CE6C0FA4ADCF237DDA045EC7     0 vr\models\glados\render_glados_selfillum.vmat_c
        176524      1 8FF6AF78B1E978559E3AE3858BB83E35FFF2253B     0 vr\models\glados\render_glados_selfillum_tga_7b0d7d59.vtex_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\lighting
             0      0 0000000000000000000000000000000000000000    64 vr\models\lighting\materials
        701172      1 AE93F18F5345AE41F52507353FB3460CB9079816     0 vr\models\lighting\materials\light_flourescent_01_color_psd_c1aa6dd4.vtex_c
         89188      1 44C288858D8AB436A46B6E27DBFC42021769EAEA     0 vr\models\lighting\materials\light_flourescent_01_illum_psd_b76a3bde.vtex_c
          8196      1 BDF07A7325948F9247DC18E171FBA055A7B3AD79     0 vr\models\lighting\materials\light_flourescent_01_lit.vmat_c
        701188      1 CA27BD60FB872BB506CE95683E3D97FC3FFA396C     0 vr\models\lighting\materials\light_flourescent_01_lit_color_psd_3aa2c750.vtex_c
       2798436      3 0B0315848E76760F81A5C66C262A9EEF36644149     0 vr\models\lighting\materials\light_flourescent_01_normal_psd_31471bf1.vtex_c
        351332      1 1A8D79BBFC392C346D721648BBCA8675668C138E     0 vr\models\lighting\materials\light_flourescent_01_tint_psd_f0778fcc.vtex_c
          7364      1 65C267DBFF08A8999A6EB67042FD4C43A04A29DC     0 vr\models\lighting\materials\light_flourescent_01_unlit.vmat_c
          7364      1 AABC5D24AEAB36883416F55464C7FCE0773A68E4     0 vr\models\lighting\materials\light_flourescent_chain_01.vmat_c
        176932      1 A2D37218851B85F9F89E0EECA474814BB6BA3550     0 vr\models\lighting\materials\light_flourescent_chain_01_color_psd_1f7cb4d8.vtex_c
        177044      1 FE467867B518946795A8D291748C28ADF262E9DC     0 vr\models\lighting\materials\light_flourescent_chain_01_normal_psd_24357d32.vtex_c
          1500      1 45C86ECF92C2CC69F46440BA99D7915A2D4C4122     0 vr\models\lighting\materials\light_flourescent_chain_01_vmat_g_tmetalnessreflectance_642f7704.vtex_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\aaronb
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\aaronb\9645ae81
         74786      1 63C869AEB64D66A47B144A2F77B6A79D045077E9     0 vr\models\personal\aaronb\9645ae81\box_loop.vanim_c
          6504      1 B53AE6BEC8B1B2C78E08461D1F6BE9C844F8BDCA     0 vr\models\personal\aaronb\9645ae81_vista_hanging_boxes.vagrp_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\aaronb\e13d64ba
         22426      1 C80EBE1C75951EDEAF56BFD612C0640155108D42     0 vr\models\personal\aaronb\e13d64ba\loop2.vanim_c
          4624      1 FA6AE6BB03EBFA89F5EC37F1AA4A2D9A4E61F6DB     0 vr\models\personal\aaronb\e13d64ba_vista_tube_debris_02.vagrp_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\aaronb\f42450ee
         67278      1 4AAF1D87CF07561B94D6815ABE3AD4DA584C363B     0 vr\models\personal\aaronb\f42450ee\loop.vanim_c
          6906      1 6342AA47E33BD311B0BF4502A9E42B14D433E9B8     0 vr\models\personal\aaronb\f42450ee\stopped.vanim_c
          5216      1 CEBF051090CBEAC0B3DAF50E6CF0C0E472C94403     0 vr\models\personal\aaronb\f42450ee_vista_tube_debris_01.vagrp_c
          5228      1 BD0AB915FE1CA7536296295AC9E68BA65FD9D9E2     0 vr\models\personal\aaronb\vista_hanging_boxes.vmdl_c
          5870      1 5C5109819A9FAA569D4AE81D884301F96CC0F9FE     0 vr\models\personal\aaronb\vista_hanging_boxes.vmesh_c
          4592      1 6DA79D00A93DDC80BEFDB362AB4B2F1A3EC348C8     0 vr\models\personal\aaronb\vista_tube_debris_01.vmdl_c
       2567653      3 165397A2F88372B1BF617C6B0C73E2715C257449     0 vr\models\personal\aaronb\vista_tube_debris_01.vmesh_c
          4376      1 E6ED23369805455D2B5C5DFE05610B7FAB39AA93     0 vr\models\personal\aaronb\vista_tube_debris_02.vmdl_c
         70726      1 1B6EFFF4EDA71C977B5E9270D1E14C9AF5B5F375     0 vr\models\personal\aaronb\vista_tube_debris_02.vmesh_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\tristan
             0      0 0000000000000000000000000000000000000000    64 vr\models\personal\tristan\materials
          6720      1 4731E809EFD9493455C42280FAE7299F79BAC6A4     0 vr\models\personal\tristan\materials\atlas_shell4k.vmat_c
          1524      1 CD750C6D9DD0A3C41D44FE9B22E2D25E070A1DF2     0 vr\models\personal\tristan\materials\atlas_shell4k_vmat_g_tgloss_c185e7f7.vtex_c
          6552      1 2D9CA9015B0536CAE6F2A2A56C411C9EF982BAF5     0 vr\models\personal\tristan\materials\atlas_shoulder_2k.vmat_c
       5594548      6 AAE4BF54904F77F32ABFDBEAD1EB625504D0ECEF     0 vr\models\personal\tristan\materials\atlas_shoulder_2k_psd_3a427b63.vtex_c
          6712      1 D21A8A7C99A50138F648B42992FD7D62030E8FCA     0 vr\models\personal\tristan\materials\ballbot_frame.vmat_c
       5594436      6 D2B3968EFF21827220AADBBCDD25E6A72DC86747     0 vr\models\personal\tristan\materials\ballbot_frame_tga_ad6df714.vtex_c
       5594516      6 E436F18018808C0BAA71B01AC1FF15CBB8E3BA24     0 vr\models\personal\tristan\materials\ballbot_frame_tga_af76774e.vtex_c
          6712      1 9C70CE845C167845090C9E770FC4524D36E0215C     0 vr\models\personal\tristan\materials\ballbot_shell.vmat_c
       5594196      6 FFE0D37F3C16BDC925EAD191484061A447C56064     0 vr\models\personal\tristan\materials\ballbot_shell_tga_7ffce1d3.vtex_c
       5594516      6 308C25C22BF4F7C77AA84D7C64968AC75EFF9B5A     0 vr\models\personal\tristan\materials\ballbot_shell_tga_a4cc8390.vtex_c
        176588      1 AFCFB3D0C02E91923BA47FA0E5F442AA0F6C51AE     0 vr\models\personal\tristan\materials\bot_eye_ring_lights_tga_b9025a31.vtex_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\portal_cube
             0      0 0000000000000000000000000000000000000000    64 vr\models\portal_cube\materials
          6312      1 42E48E9B602D4D62779ED5DDD46AE842FC5FCDF7     0 vr\models\portal_cube\materials\metal_box.vmat_c
       1400100      2 A9177F008755EEDBDF42CF7F0ABFFFD56CD4FDAE     0 vr\models\portal_cube\materials\metal_box_tga_22de02d6.vtex_c
          6768      1 E38E8030FA10CADA103A8FBD8ED59A4CE02ED851     0 vr\models\portal_cube\materials\metal_box_tube.vmat_c
          1924      1 EC2A998FD64627B2CD50D3BCD084228CA0166926     0 vr\models\portal_cube\materials\metal_box_tube_vmat_g_tindirectlight_976d7da4.vtex_c
          4204      1 527E96AAFE92648FD8AAA285AC93A2EF0232BDB6     0 vr\models\portal_cube\portal_cube01.vmdl_c
        370028      1 053150F9B99B5CC75D535BE63EAA7F19291A8E0A     0 vr\models\portal_cube\portal_cube01.vmesh_c
         19168      1 E0528695DDB7113A1381A817AEFC396E727381F5     0 vr\models\portal_cube\portal_cube01.vphys_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\skydomes
             0      0 0000000000000000000000000000000000000000    64 vr\models\skydomes\materials
          4792      1 E10B03B00D570A175D773C4E742F0B7DB76FFDDE     0 vr\models\skydomes\materials\skydome_bts_01.vmat_c
        700836      1 4C4C5F25F64F52F63CB444E9B4403BA60C5C8DB2     0 vr\models\skydomes\materials\skydome_bts_01_color_psd_f8a93c4a.vtex_c
          3804      1 DC538D8ABFDCA1BFFCB2C669F8FEBECB0EA286D6     0 vr\models\skydomes\skydome_bts_01.vmdl_c
          2562      1 B6AECF95AC9F7ADAFA79539A4575840C126F3983     0 vr\models\skydomes\skydome_bts_01.vmesh_c
         18244      1 A7D8CF748437E3D731438294948CAA5DECEDA085     0 vr\models\skydomes\skydome_bts_01.vphys_c
             0      0 0000000000000000000000000000000000000000    64 vr\models\steam_controller
